benchmark,agent,instance_id,patch_lines_added,patch_lines_removed,patch_lines_changed,patch_files_touched,baseline_cost_usd,baseline_cost_usd_adjusted,baseline_input_tokens,baseline_llm_calls,baseline_num_turns,baseline_output_tokens,baseline_pass,baseline_tool_calls,bash_only_cost_usd,bash_only_cost_usd_adjusted,bash_only_input_tokens,bash_only_llm_calls,bash_only_num_turns,bash_only_output_tokens,bash_only_pass,bash_only_tool_calls,delta_cost_usd_adjusted_bash_only_minus_baseline,delta_cost_usd_adjusted_onlycode_minus_baseline,delta_cost_usd_adjusted_onlycode_minus_bash_only,delta_cost_usd_bash_only_minus_baseline,delta_cost_usd_onlycode_minus_baseline,delta_cost_usd_onlycode_minus_bash_only,delta_input_tokens_bash_only_minus_baseline,delta_input_tokens_onlycode_minus_baseline,delta_input_tokens_onlycode_minus_bash_only,delta_llm_calls_bash_only_minus_baseline,delta_llm_calls_onlycode_minus_baseline,delta_llm_calls_onlycode_minus_bash_only,delta_num_turns_bash_only_minus_baseline,delta_num_turns_onlycode_minus_baseline,delta_num_turns_onlycode_minus_bash_only,delta_output_tokens_bash_only_minus_baseline,delta_output_tokens_onlycode_minus_baseline,delta_output_tokens_onlycode_minus_bash_only,delta_pass_bash_only_minus_baseline,delta_pass_onlycode_minus_baseline,delta_pass_onlycode_minus_bash_only,delta_tool_calls_bash_only_minus_baseline,delta_tool_calls_onlycode_minus_baseline,delta_tool_calls_onlycode_minus_bash_only,onlycode_cost_usd,onlycode_cost_usd_adjusted,onlycode_input_tokens,onlycode_llm_calls,onlycode_num_turns,onlycode_output_tokens,onlycode_pass,onlycode_tool_calls
swebench,codex,astropy__astropy-13842,7,5,12,2,0.9409579999999999,0.92483,1047080.0,30.666666666666668,1.0,6202.333333333333,0.0,35.0,1.0408903333333333,1.0270663333333334,964595.6666666666,27.333333333333332,1.0,7332.0,0.0,42.0,0.10223633333333337,0.0017676666666665009,-0.10046866666666687,0.0999323333333334,0.014823666666666901,-0.0851086666666665,-82484.33333333337,-228037.66666666663,-145553.33333333326,-3.3333333333333357,-1.0,2.3333333333333357,0.0,0.0,0.0,1129.666666666667,894.0,-235.66666666666697,0.0,0.0,0.0,7.0,-7.333333333333332,-14.333333333333332,0.9557816666666668,0.9265976666666665,819042.3333333334,29.666666666666668,1.0,7096.333333333333,0.0,27.666666666666668
swebench,codex,astropy__astropy-6938,1,1,2,1,0.660028,0.646204,598850.0,24.0,1.0,4471.0,0.0,29.0,0.795493,0.781669,663499.0,24.333333333333332,1.0,4867.666666666667,0.0,23.333333333333332,0.13546499999999995,-0.033075333333333345,-0.1685403333333333,0.13546500000000006,-0.017715333333333305,-0.15318033333333336,64649.0,-53302.66666666663,-117951.66666666663,0.33333333333333215,0.6666666666666679,0.3333333333333357,0.0,0.0,0.0,396.66666666666697,1099.666666666667,703.0,0.0,0.0,0.0,-5.666666666666668,-6.333333333333332,-0.6666666666666643,0.6423126666666666,0.6131286666666667,545547.3333333334,24.666666666666668,1.0,5570.666666666667,0.0,22.666666666666668
swebench,codex,django__django-11790,3,1,4,1,0.421033,0.379561,236131.0,12.666666666666666,1.0,2429.6666666666665,0.0,16.333333333333332,0.6719813333333334,0.6443333333333333,548464.6666666666,22.0,1.0,4563.0,0.0,26.666666666666668,0.26477233333333333,-0.02113066666666663,-0.28590299999999996,0.25094833333333344,-0.03341866666666665,-0.2843670000000001,312333.6666666666,27122.666666666686,-285210.99999999994,9.333333333333334,4.000000000000002,-5.333333333333332,0.0,0.0,0.0,2133.3333333333335,1124.0,-1009.3333333333335,0.0,0.3333333333333333,0.3333333333333333,10.333333333333336,-1.666666666666666,-12.000000000000002,0.38761433333333334,0.35843033333333335,263253.6666666667,16.666666666666668,1.0,3553.6666666666665,0.3333333333333333,14.666666666666666
swebench,codex,django__django-11815,4,3,7,1,0.525653,0.495701,366691.0,15.0,1.0,3613.0,0.3333333333333333,18.0,0.6132776666666667,0.5856296666666667,466064.3333333333,15.333333333333334,1.0,4794.0,0.3333333333333333,18.333333333333332,0.08992866666666671,-0.13299433333333333,-0.22292300000000004,0.08762466666666668,-0.11917033333333332,-0.206795,99373.33333333331,-94323.66666666669,-193697.0,0.3333333333333339,0.6666666666666661,0.33333333333333215,0.0,0.0,0.0,1181.0,1098.666666666667,-82.33333333333303,0.0,0.6666666666666667,0.6666666666666667,0.33333333333333215,-4.333333333333334,-4.666666666666666,0.4064826666666667,0.3627066666666667,272367.3333333333,15.666666666666666,1.0,4711.666666666667,1.0,13.666666666666666
swebench,codex,django__django-11848,7,3,10,1,0.39325866666666665,0.3656106666666667,255727.33333333334,11.0,1.0,3153.0,1.0,13.666666666666666,0.3770013333333333,0.3770013333333333,269226.6666666667,12.666666666666666,1.0,3638.0,1.0,17.333333333333332,0.011390666666666605,-0.12141000000000005,-0.13280066666666665,-0.016257333333333346,-0.11987399999999998,-0.10361666666666663,13499.333333333343,-126366.00000000001,-139865.33333333337,1.666666666666666,-0.6666666666666661,-2.333333333333332,0.0,0.0,0.0,485.0,-650.0,-1135.0,0.0,-0.33333333333333337,-0.33333333333333337,3.666666666666666,-5.333333333333332,-8.999999999999998,0.27338466666666666,0.24420066666666665,129361.33333333333,10.333333333333334,1.0,2503.0,0.6666666666666666,8.333333333333334
swebench,codex,django__django-11880,1,0,1,1,0.245552,0.23403200000000002,129142.0,9.333333333333334,1.0,2175.0,1.0,14.0,0.387081,0.35943299999999995,251359.0,13.333333333333334,1.0,2830.3333333333335,1.0,19.0,0.12540099999999993,0.00173433333333331,-0.12366666666666662,0.14152900000000002,0.01939833333333335,-0.12213066666666667,122217.0,40971.66666666666,-81245.33333333334,4.0,2.333333333333332,-1.6666666666666679,0.0,0.0,0.0,655.3333333333335,218.0,-437.3333333333335,0.0,0.0,0.0,5.0,-4.333333333333334,-9.333333333333334,0.26495033333333334,0.23576633333333333,170113.66666666666,11.666666666666666,1.0,2393.0,1.0,9.666666666666666
swebench,codex,django__django-11885,70,60,130,2,1.1273186666666666,1.0996706666666667,996197.3333333334,25.666666666666668,1.0,8018.0,1.0,34.0,1.3304656666666668,1.3143376666666666,1214866.3333333333,24.333333333333332,1.0,7426.333333333333,1.0,27.666666666666668,0.21466699999999994,-0.023042000000000007,-0.23770899999999995,0.2031470000000002,-0.006913999999999865,-0.21006100000000005,218668.99999999988,-44390.0,-263058.9999999999,-1.3333333333333357,4.666666666666664,6.0,0.0,0.0,0.0,-591.666666666667,588.6666666666661,1180.333333333333,0.0,0.0,0.0,-6.333333333333332,-5.666666666666668,0.6666666666666643,1.1204046666666667,1.0766286666666667,951807.3333333334,30.333333333333332,1.0,8606.666666666666,1.0,28.333333333333332
swebench,codex,django__django-11951,2,1,3,1,0.2694783333333333,0.2694783333333333,142729.66666666666,9.0,1.0,1962.3333333333333,1.0,12.333333333333334,0.36811466666666665,0.3404666666666667,283087.3333333333,13.0,1.0,2823.6666666666665,1.0,20.333333333333332,0.07098833333333338,-0.011212999999999973,-0.08220133333333335,0.09863633333333333,0.03256300000000001,-0.06607333333333332,140357.66666666666,-551.0,-140908.66666666666,4.0,0.6666666666666661,-3.333333333333334,0.0,0.0,0.0,861.3333333333333,-128.33333333333326,-989.6666666666665,0.0,0.0,0.0,7.999999999999998,-4.666666666666667,-12.666666666666664,0.30204133333333333,0.25826533333333335,142178.66666666666,9.666666666666666,1.0,1834.0,1.0,7.666666666666667
swebench,codex,django__django-11964,7,1,8,1,0.47456933333333334,0.44692133333333334,318202.6666666667,13.0,1.0,3438.0,1.0,19.0,0.5936623333333334,0.5798383333333333,375665.6666666667,15.666666666666666,1.0,4717.0,1.0,23.666666666666668,0.132917,-0.05860233333333331,-0.19151933333333332,0.11909300000000006,-0.04247433333333339,-0.16156733333333345,57463.0,-35817.666666666686,-93280.66666666669,2.666666666666666,1.666666666666666,-1.0,0.0,0.0,0.0,1279.0,-131.0,-1410.0,0.0,0.0,0.0,4.666666666666668,-6.333333333333334,-11.000000000000002,0.43209499999999995,0.388319,282385.0,14.666666666666666,1.0,3307.0,1.0,12.666666666666666
swebench,codex,django__django-11999,6,2,8,1,0.25573466666666667,0.22808666666666666,147355.33333333334,9.666666666666666,1.0,2243.6666666666665,1.0,13.666666666666666,0.39021533333333336,0.3625673333333333,272842.6666666667,13.666666666666666,1.0,4039.0,1.0,20.666666666666668,0.13448066666666664,0.09901866666666664,-0.035461999999999994,0.1344806666666667,0.11514666666666667,-0.019334000000000018,125487.33333333334,63089.333333333314,-62398.00000000003,4.0,3.333333333333334,-0.6666666666666661,0.0,0.0,0.0,1795.3333333333335,1259.3333333333335,-536.0,0.0,0.0,0.0,7.000000000000002,-2.666666666666666,-9.666666666666668,0.37088133333333334,0.3271053333333333,210444.66666666666,13.0,1.0,3503.0,1.0,11.0
swebench,codex,django__django-12039,9,3,12,1,0.3863433333333333,0.35869533333333337,241262.66666666666,12.666666666666666,1.0,3003.6666666666665,1.0,18.666666666666668,0.6229633333333333,0.5953153333333333,443612.6666666667,19.333333333333332,1.0,4430.0,1.0,27.666666666666668,0.23661999999999994,0.10796299999999998,-0.12865699999999997,0.23662,0.10949900000000001,-0.12712099999999998,202350.00000000003,42385.00000000003,-159965.0,6.666666666666666,3.666666666666666,-3.0,0.0,0.0,0.0,1426.3333333333335,989.0,-437.3333333333335,0.0,0.0,0.0,9.0,-4.333333333333334,-13.333333333333334,0.49584233333333333,0.46665833333333334,283647.6666666667,16.333333333333332,1.0,3992.6666666666665,1.0,14.333333333333334
swebench,codex,django__django-12050,4,15,19,1,0.5264403333333333,0.4849683333333334,406063.6666666667,16.333333333333332,1.0,3400.3333333333335,1.0,24.333333333333332,0.4581556666666667,0.43050766666666673,246572.33333333334,12.0,1.0,2899.6666666666665,1.0,17.333333333333332,-0.05446066666666666,-0.07058666666666674,-0.016126000000000085,-0.0682846666666666,-0.09746666666666665,-0.02918200000000004,-159491.33333333334,-94061.33333333337,65429.99999999997,-4.333333333333332,0.6666666666666679,5.0,0.0,0.0,0.0,-500.66666666666697,652.0,1152.666666666667,0.0,0.0,0.0,-7.0,-9.333333333333332,-2.333333333333332,0.42897366666666664,0.41438166666666665,312002.3333333333,17.0,1.0,4052.3333333333335,1.0,15.0
swebench,codex,django__django-12143,3,1,4,1,0.36406333333333335,0.3225913333333333,209766.66666666666,10.666666666666666,1.0,2262.3333333333335,1.0,15.666666666666666,0.46317733333333333,0.44935333333333327,384328.6666666667,15.0,1.0,3147.6666666666665,1.0,21.0,0.12676199999999999,-0.047155999999999976,-0.17391799999999996,0.09911399999999998,-0.059444,-0.15855799999999998,174562.00000000003,-21066.0,-195628.00000000003,4.333333333333334,0.6666666666666679,-3.666666666666666,0.0,0.0,0.0,885.333333333333,198.33333333333303,-687.0,0.0,0.0,0.0,5.333333333333334,-6.333333333333332,-11.666666666666666,0.30461933333333335,0.2754353333333333,188700.66666666666,11.333333333333334,1.0,2460.6666666666665,1.0,9.333333333333334
swebench,codex,django__django-12155,6,17,23,2,0.303684,0.303684,189714.0,9.666666666666666,1.0,2363.0,0.0,11.666666666666666,0.397631,0.381503,242267.0,12.333333333333334,1.0,3417.3333333333335,0.0,14.0,0.07781899999999997,-0.13698333333333332,-0.2148023333333333,0.093947,-0.12239133333333332,-0.21633833333333333,52553.0,-88460.66666666667,-141013.6666666667,2.666666666666668,-1.0,-3.666666666666668,0.0,0.0,0.0,1054.3333333333335,-190.66666666666652,-1245.0,0.0,0.0,0.0,2.333333333333334,-4.999999999999999,-7.333333333333333,0.18129266666666669,0.1667006666666667,101253.33333333333,8.666666666666666,1.0,2172.3333333333335,0.0,6.666666666666667
swebench,codex,django__django-12193,1,3,4,1,0.29608033333333333,0.29377633333333336,212611.66666666666,14.333333333333334,1.0,3259.6666666666665,0.0,18.333333333333332,0.488635,0.460987,406073.0,19.666666666666668,1.0,4289.0,0.0,23.333333333333332,0.16721066666666662,0.02459699999999998,-0.14261366666666664,0.19255466666666665,0.051476999999999995,-0.14107766666666666,193461.33333333334,-29359.0,-222820.33333333334,5.333333333333334,-2.0,-7.333333333333334,0.0,0.0,0.0,1029.3333333333335,-277.33333333333303,-1306.6666666666665,0.0,0.0,0.0,5.0,-7.999999999999998,-12.999999999999998,0.34755733333333333,0.31837333333333334,183252.66666666666,12.333333333333334,1.0,2982.3333333333335,0.0,10.333333333333334
swebench,codex,django__django-12209,1,0,1,1,0.800442,0.7866179999999999,622242.0,20.666666666666668,1.0,6072.0,0.0,27.0,0.65174,0.624092,558936.0,19.666666666666668,1.0,6136.666666666667,0.0,23.333333333333332,-0.16252599999999995,-0.11283466666666664,0.04969133333333331,-0.148702,-0.11206666666666654,0.036635333333333464,-63306.0,-159401.3333333333,-96095.33333333331,-1.0,0.6666666666666643,1.6666666666666643,0.0,0.0,0.0,64.66666666666697,1967.333333333333,1902.666666666666,0.0,0.0,0.0,-3.666666666666668,-7.666666666666668,-4.0,0.6883753333333335,0.6737833333333333,462840.6666666667,21.333333333333332,1.0,8039.333333333333,0.0,19.333333333333332
swebench,codex,django__django-12262,1,1,2,1,0.32982666666666666,0.31600266666666665,150589.33333333334,8.666666666666666,1.0,2792.0,1.0,13.666666666666666,0.6954623333333334,0.6678143333333334,522239.6666666667,20.0,1.0,5569.333333333333,1.0,28.0,0.35181166666666674,0.05688233333333331,-0.29492933333333343,0.36563566666666675,0.07224233333333335,-0.2933933333333334,371650.3333333334,111601.66666666666,-260048.6666666667,11.333333333333334,5.0,-6.333333333333334,0.0,0.0,0.0,2777.333333333333,627.0,-2150.333333333333,0.0,0.0,0.0,14.333333333333334,-2.0,-16.333333333333336,0.402069,0.37288499999999997,262191.0,13.666666666666666,1.0,3419.0,1.0,11.666666666666666
swebench,codex,django__django-12273,3,0,3,1,0.49367066666666665,0.46371866666666667,329095.3333333333,12.0,1.0,3641.6666666666665,0.0,18.666666666666668,0.48483600000000004,0.44336400000000004,353354.0,12.0,1.0,4065.6666666666665,0.0,18.666666666666668,-0.020354666666666632,-0.025116666666666676,-0.004762000000000044,-0.008834666666666602,-0.011292666666666618,-0.0024580000000000157,24258.666666666686,17522.666666666686,-6736.0,0.0,6.333333333333332,6.333333333333332,0.0,0.0,0.0,424.0,850.3333333333335,426.3333333333335,0.0,0.0,0.0,0.0,-2.3333333333333357,-2.3333333333333357,0.48237800000000003,0.438602,346618.0,18.333333333333332,1.0,4492.0,0.0,16.333333333333332
swebench,codex,django__django-12276,3,3,6,1,0.219442,0.17797,90368.0,8.0,1.0,1367.0,1.0,10.0,0.294046,0.28022199999999997,199436.0,11.0,1.0,2751.0,1.0,15.666666666666666,0.10225199999999998,0.008939333333333355,-0.09331266666666663,0.07460399999999998,-0.0033486666666666665,-0.07795266666666664,109068.0,29132.66666666667,-79935.33333333333,3.0,1.0,-2.0,0.0,0.0,0.0,1384.0,511.33333333333326,-872.6666666666667,0.0,0.0,0.0,5.666666666666666,-3.0,-8.666666666666666,0.21609333333333333,0.18690933333333334,119500.66666666667,9.0,1.0,1878.3333333333333,1.0,7.0
swebench,codex,django__django-12304,1,0,1,1,0.3574043333333334,0.3435803333333333,237737.66666666666,13.666666666666666,1.0,3599.3333333333335,1.0,19.333333333333332,0.409549,0.38190100000000005,265349.0,14.333333333333334,1.0,4294.0,1.0,23.666666666666668,0.038320666666666725,-0.026837999999999973,-0.0651586666666667,0.05214466666666662,-0.026070000000000038,-0.07821466666666665,27611.333333333343,-21592.0,-49203.33333333334,0.6666666666666679,-0.33333333333333215,-1.0,0.0,0.0,0.0,694.6666666666665,-470.3333333333335,-1165.0,0.0,0.0,0.0,4.333333333333336,-7.999999999999998,-12.333333333333334,0.33133433333333334,0.31674233333333335,216145.66666666666,13.333333333333334,1.0,3129.0,1.0,11.333333333333334
swebench,codex,django__django-12308,5,0,5,1,0.3074506666666667,0.27980266666666664,184607.33333333334,11.333333333333334,1.0,2571.6666666666665,0.0,17.0,0.314976,0.287328,193504.0,10.0,1.0,2517.3333333333335,0.0,11.333333333333334,0.007525333333333328,-0.015595333333333294,-0.023120666666666623,0.007525333333333273,0.0005326666666666258,-0.006992666666666647,8896.666666666657,17627.333333333314,8730.666666666657,-1.333333333333334,1.3333333333333321,2.666666666666666,0.0,0.0,0.0,-54.33333333333303,-27.33333333333303,27.0,0.0,0.0,0.0,-5.666666666666666,-6.333333333333334,-0.6666666666666679,0.30798333333333333,0.26420733333333335,202234.66666666666,12.666666666666666,1.0,2544.3333333333335,0.0,10.666666666666666
swebench,codex,django__django-12325,2,6,8,2,0.33430800000000005,0.320484,224568.0,13.666666666666666,1.0,3002.0,0.0,20.0,0.4361283333333333,0.4061763333333333,327475.6666666667,17.333333333333332,1.0,3990.3333333333335,0.0,25.0,0.08569233333333331,-0.09376433333333334,-0.17945666666666665,0.10182033333333323,-0.06381233333333342,-0.16563266666666665,102907.66666666669,-42183.66666666666,-145091.33333333334,3.666666666666666,-1.0,-4.666666666666666,0.0,0.0,0.0,988.3333333333335,-523.6666666666665,-1512.0,0.0,0.3333333333333333,0.3333333333333333,5.0,-9.333333333333334,-14.333333333333334,0.27049566666666663,0.22671966666666665,182384.33333333334,12.666666666666666,1.0,2478.3333333333335,0.3333333333333333,10.666666666666666
swebench,codex,django__django-12406,10,7,17,2,0.6372,0.6372,504992.0,19.666666666666668,1.0,4146.666666666667,0.0,31.333333333333332,0.45934366666666665,0.41787166666666664,269342.3333333333,14.666666666666666,1.0,4110.666666666667,0.0,22.0,-0.21932833333333335,-0.057785333333333355,0.161543,-0.17785633333333334,-0.043193333333333306,0.13466300000000003,-235649.6666666667,-49720.666666666686,185929.0,-5.000000000000002,2.6666666666666643,7.666666666666666,0.0,0.0,0.0,-36.0,831.0,867.0,0.0,0.0,0.0,-9.333333333333332,-11.0,-1.6666666666666679,0.5940066666666667,0.5794146666666666,455271.3333333333,22.333333333333332,1.0,4977.666666666667,0.0,20.333333333333332
swebench,codex,django__django-12708,6,1,7,1,0.449697,0.43587299999999995,383959.0,16.666666666666668,1.0,3758.3333333333335,1.0,22.0,0.6563573333333333,0.6402293333333333,516310.6666666667,20.666666666666668,1.0,5126.0,1.0,27.333333333333332,0.20435633333333336,-0.0706456666666666,-0.27500199999999997,0.20666033333333333,-0.040693666666666684,-0.24735400000000002,132351.6666666667,-125806.33333333334,-258158.00000000003,4.0,-2.333333333333334,-6.333333333333334,0.0,0.0,0.0,1367.6666666666665,-638.3333333333335,-2006.0,0.0,0.0,0.0,5.333333333333332,-9.666666666666666,-14.999999999999998,0.40900333333333333,0.36522733333333335,258152.66666666666,14.333333333333334,1.0,3120.0,1.0,12.333333333333334
swebench,codex,django__django-12713,19,11,30,1,0.22144966666666668,0.19380166666666665,147888.33333333334,10.0,1.0,2036.0,1.0,13.666666666666666,0.28609999999999997,0.27227599999999996,164088.0,9.666666666666666,1.0,2796.6666666666665,1.0,14.0,0.07847433333333331,0.10981133333333337,0.03133700000000006,0.06465033333333328,0.11134733333333333,0.046697000000000044,16199.666666666657,66740.66666666666,50541.0,-0.3333333333333339,4.666666666666666,5.0,0.0,0.0,0.0,760.6666666666665,831.3333333333335,70.66666666666697,0.0,0.0,0.0,0.3333333333333339,-1.0,-1.333333333333334,0.332797,0.303613,214629.0,14.666666666666666,1.0,2867.3333333333335,1.0,12.666666666666666
swebench,codex,django__django-12774,11,1,12,1,0.52103,0.52103,465900.0,19.333333333333332,1.0,4485.666666666667,1.0,25.666666666666668,0.6783156666666667,0.6506676666666666,506244.3333333333,19.666666666666668,1.0,5743.666666666667,1.0,31.666666666666668,0.12963766666666665,-0.0896176666666667,-0.21925533333333336,0.15728566666666666,-0.06043366666666666,-0.21771933333333332,40344.333333333314,-184396.3333333333,-224740.66666666663,0.3333333333333357,-3.666666666666666,-4.000000000000002,0.0,0.0,0.0,1258.0,-235.33333333333394,-1493.333333333334,0.0,0.0,0.0,6.0,-12.000000000000002,-18.0,0.46059633333333333,0.4314123333333333,281503.6666666667,15.666666666666666,1.0,4250.333333333333,1.0,13.666666666666666
swebench,codex,django__django-9296,4,0,4,1,0.17068366666666668,0.15685966666666665,100322.33333333333,7.666666666666667,1.0,1154.6666666666667,1.0,8.666666666666666,0.21488133333333334,0.18723333333333333,93530.66666666667,7.0,1.0,1660.6666666666667,1.0,8.666666666666666,0.030373666666666688,0.012318333333333376,-0.018055333333333312,0.04419766666666666,0.042270333333333326,-0.0019273333333333365,-6791.666666666657,12209.666666666672,19001.33333333333,-0.666666666666667,1.333333333333333,2.0,0.0,0.0,0.0,506.0,423.6666666666665,-82.33333333333348,0.0,0.0,0.0,0.0,-1.666666666666666,-1.666666666666666,0.212954,0.16917800000000002,112532.0,9.0,1.0,1578.3333333333333,1.0,7.0
swebench,codex,matplotlib__matplotlib-13859,6,6,12,1,0.619655,0.5920070000000001,459269.0,15.666666666666666,1.0,3886.3333333333335,0.3333333333333333,24.666666666666668,0.60024,0.5864159999999999,534826.0,16.666666666666668,1.0,4598.333333333333,0.3333333333333333,26.0,-0.005591000000000124,-0.13467400000000007,-0.12908299999999995,-0.01941499999999996,-0.11854599999999993,-0.09913099999999997,75557.0,-147576.0,-223133.0,1.0000000000000018,2.333333333333334,1.3333333333333321,0.0,0.0,0.0,711.9999999999995,-40.333333333333485,-752.333333333333,0.0,0.0,0.0,1.3333333333333321,-8.666666666666668,-10.0,0.501109,0.457333,311693.0,18.0,1.0,3846.0,0.3333333333333333,16.0
swebench,codex,matplotlib__matplotlib-19763,34,17,51,1,0.661861,0.6595570000000001,559053.0,24.0,1.0,4483.333333333333,0.0,30.333333333333332,0.540555,0.499083,426085.0,18.0,1.0,3836.3333333333335,0.0,19.333333333333332,-0.16047400000000006,-0.3226663333333334,-0.16219233333333333,-0.12130600000000002,-0.2811943333333334,-0.15988833333333335,-132968.0,-330669.6666666666,-197701.66666666666,-6.0,-9.333333333333334,-3.333333333333334,0.0,0.0,0.0,-646.9999999999995,-1826.333333333333,-1179.3333333333335,0.0,0.0,0.0,-11.0,-17.666666666666664,-6.666666666666666,0.38066666666666665,0.33689066666666667,228383.33333333334,14.666666666666666,1.0,2657.0,0.0,12.666666666666666
swebench,codex,matplotlib__matplotlib-21042,5,2,7,1,0.7925673333333334,0.7649193333333333,567018.6666666666,23.333333333333332,1.0,7103.0,1.0,33.0,0.6503233333333333,0.6088513333333334,483174.6666666667,21.0,1.0,6428.333333333333,0.6666666666666666,20.0,-0.15606799999999987,0.031002333333333354,0.18707033333333323,-0.14224400000000015,0.04713033333333316,0.1893743333333333,-83843.99999999994,67345.66666666674,151189.6666666667,-2.333333333333332,3.0,5.333333333333332,0.0,0.0,0.0,-674.666666666667,-155.66666666666697,519.0,-0.33333333333333337,-1.0,-0.6666666666666666,-13.0,-8.666666666666668,4.333333333333332,0.8396976666666666,0.7959216666666666,634364.3333333334,26.333333333333332,1.0,6947.333333333333,0.0,24.333333333333332
swebench,codex,matplotlib__matplotlib-22767,6,1,7,1,0.3029713333333333,0.2753233333333333,144634.66666666666,10.666666666666666,1.0,1839.6666666666667,0.0,12.666666666666666,0.39281866666666665,0.37899466666666665,260761.33333333334,12.0,1.0,2427.3333333333335,0.0,14.333333333333334,0.10367133333333334,-0.059181333333333336,-0.16285266666666667,0.08984733333333333,-0.04305333333333333,-0.13290066666666667,116126.66666666669,13141.333333333343,-102985.33333333334,1.333333333333334,1.6666666666666679,0.3333333333333339,0.0,0.0,0.0,587.6666666666667,342.66666666666674,-245.0,0.0,0.0,0.0,1.6666666666666679,-2.333333333333332,-4.0,0.259918,0.21614199999999997,157776.0,12.333333333333334,1.0,2182.3333333333335,0.0,10.333333333333334
swebench,codex,matplotlib__matplotlib-23088,22,14,36,1,0.8439243333333334,0.8024523333333334,732373.6666666666,25.0,1.0,6625.333333333333,0.0,32.0,0.6759590000000001,0.6598310000000001,433583.0,17.333333333333332,1.0,6895.333333333333,0.0,23.333333333333332,-0.14262133333333338,-0.3104223333333334,-0.16780100000000003,-0.1679653333333333,-0.3081183333333334,-0.14015300000000008,-298790.6666666666,-325147.6666666666,-26357.0,-7.666666666666668,-6.666666666666668,1.0,0.0,0.0,0.0,270.0,-1519.333333333333,-1789.333333333333,0.0,0.0,0.0,-8.666666666666668,-15.666666666666668,-7.0,0.535806,0.49203,407226.0,18.333333333333332,1.0,5106.0,0.0,16.333333333333332
swebench,codex,matplotlib__matplotlib-23476,3,0,3,1,0.47070933333333337,0.46840533333333334,413652.6666666667,14.666666666666666,1.0,3529.0,0.0,23.0,0.5802496666666667,0.5387776666666667,439946.3333333333,16.0,1.0,4487.666666666667,0.0,26.333333333333332,0.07037233333333337,0.03696599999999994,-0.03340633333333343,0.1095403333333333,0.07843799999999995,-0.031102333333333343,26293.666666666628,38756.0,12462.333333333372,1.333333333333334,5.000000000000002,3.666666666666668,0.0,0.0,0.0,958.666666666667,865.666666666667,-93.0,0.0,0.3333333333333333,0.3333333333333333,3.333333333333332,-5.333333333333332,-8.666666666666664,0.5491473333333333,0.5053713333333333,452408.6666666667,19.666666666666668,1.0,4394.666666666667,0.3333333333333333,17.666666666666668
swebench,codex,matplotlib__matplotlib-24177,1,1,2,1,0.6620053333333333,0.6205333333333334,490416.6666666667,21.0,1.0,4996.333333333333,0.6666666666666666,26.0,0.687642,0.671514,478536.0,19.666666666666668,1.0,4887.0,0.3333333333333333,24.333333333333332,0.050980666666666674,-0.11103933333333338,-0.16202000000000005,0.02563666666666664,-0.12332733333333334,-0.14896399999999999,-11880.666666666686,-119862.66666666669,-107982.0,-1.3333333333333321,-2.0,-0.6666666666666679,0.0,0.0,0.0,-109.33333333333303,-313.0,-203.66666666666697,-0.3333333333333333,-0.3333333333333333,0.0,-1.6666666666666679,-9.333333333333332,-7.666666666666664,0.538678,0.509494,370554.0,19.0,1.0,4683.333333333333,0.3333333333333333,16.666666666666668
swebench,codex,matplotlib__matplotlib-24637,2,0,2,1,0.46535566666666667,0.46535566666666667,298396.3333333333,12.333333333333334,1.0,2566.3333333333335,1.0,16.0,0.452529,0.424881,287171.0,12.666666666666666,1.0,2985.6666666666665,1.0,17.333333333333332,-0.04047466666666666,-0.180222,-0.13974733333333333,-0.012826666666666653,-0.136446,-0.12361933333333336,-11225.333333333314,-116711.99999999997,-105486.66666666666,0.33333333333333215,-1.0,-1.3333333333333321,0.0,0.0,0.0,419.33333333333303,-149.0,-568.333333333333,0.0,0.0,0.0,1.3333333333333321,-6.666666666666666,-7.999999999999998,0.32890966666666666,0.2851336666666667,181684.33333333334,11.333333333333334,1.0,2417.3333333333335,1.0,9.333333333333334
swebench,codex,matplotlib__matplotlib-25126,1,0,1,1,0.9362406666666666,0.8947686666666668,716347.3333333334,24.666666666666668,1.0,6076.0,1.0,34.666666666666664,0.6571713333333333,0.6295233333333333,620014.6666666666,20.666666666666668,1.0,5200.333333333333,1.0,32.333333333333336,-0.26524533333333344,-0.3683146666666668,-0.10306933333333335,-0.2790693333333333,-0.3951946666666666,-0.1161253333333333,-96332.66666666674,-292259.3333333334,-195926.66666666663,-4.0,-5.666666666666668,-1.6666666666666679,0.0,0.0,0.0,-875.666666666667,-2069.6666666666665,-1193.9999999999995,0.0,0.0,0.0,-2.3333333333333286,-17.666666666666664,-15.333333333333336,0.541046,0.526454,424088.0,19.0,1.0,4006.3333333333335,1.0,17.0
